time,node,protocol,latency_ms,jitter_ms,packet_status,collision,distance_m,snr_db,deadline_500ms,deadline_1000ms,num_nodes,farm_radius
0,13,NB-IoT,345.645,0,DELIVERED,0,54.9681,50.4613,1,1,20,100
0,14,NB-IoT,387.679,0,DELIVERED,0,70.0181,39.4907,1,1,20,100
0,15,NB-IoT,368.155,0,DELIVERED,0,91.733,35.5041,1,1,20,100
0,16,NB-IoT,407.851,0,DELIVERED,0,89.7771,42.8002,1,1,20,100
0,17,NB-IoT,397.898,0,DELIVERED,0,79.3475,35.9045,1,1,20,100
0,18,NB-IoT,369,0,DELIVERED,0,77.9993,40.9192,1,1,20,100
0,19,NB-IoT,356.388,0,DELIVERED,0,78.5823,45.8641,1,1,20,100
0,20,NB-IoT,359.166,0,DELIVERED,0,84.2488,30.2649,1,1,20,100
0,21,NB-IoT,395,0,DELIVERED,0,90,40.4015,1,1,20,100
0,22,NB-IoT,346.656,0,DELIVERED,0,72.9843,46.411,1,1,20,100
0,23,NB-IoT,370.814,0,DELIVERED,0,56.7211,46.8338,1,1,20,100
5,4,NB-IoT,344.157,26,DELIVERED,0,34.7357,46.9435,1,1,20,100
5,5,NB-IoT,361,23,DELIVERED,0,90,40.7049,1,1,20,100
5,6,NB-IoT,378.006,23.9942,DELIVERED,0,90.0087,34.9279,1,1,20,100
5,7,NB-IoT,371.999,11.9986,DELIVERED,0,89.9979,39.5393,1,1,20,100
5,8,NB-IoT,387.42,19.0124,DELIVERED,0,71.1293,36.8866,1,1,20,100
5,9,NB-IoT,392.006,1.01603,DELIVERED,0,70.5083,48.3788,1,1,20,100
5,10,NB-IoT,384.631,15.0056,DELIVERED,0,87.9468,38.8711,1,1,20,100
5,11,NB-IoT,389.783,29.9972,DELIVERED,0,80.6741,60.2072,1,1,20,100
5,12,NB-IoT,360.305,17,DELIVERED,0,15.4573,60.4483,1,1,20,100
5,13,NB-IoT,342.651,2.99412,DELIVERED,0,54.9769,53.6228,1,1,20,100
5,14,NB-IoT,383.679,4,DELIVERED,0,70.0181,54.1006,1,1,20,100
5,15,NB-IoT,356.155,12,DELIVERED,0,91.733,34.3394,1,1,20,100
5,16,NB-IoT,396.851,11,DELIVERED,0,89.7771,31.2384,1,1,20,100
5,17,NB-IoT,393.886,4.01245,DELIVERED,0,79.3288,42.3149,1,1,20,100
5,18,NB-IoT,387,18,DELIVERED,0,77.9993,37.335,1,1,20,100
5,19,NB-IoT,370.395,14.0064,DELIVERED,0,78.5919,42.202,1,1,20,100
5,20,NB-IoT,354.164,5.00215,DELIVERED,0,84.2455,39.6316,1,1,20,100
5,21,NB-IoT,395.999,0.999135,DELIVERED,0,89.9987,48.6014,1,1,20,100
5,22,NB-IoT,347.652,0.995979,DELIVERED,0,72.9783,37.1725,1,1,20,100
5,23,NB-IoT,373.828,3.01416,DELIVERED,0,56.7424,46.798,1,1,20,100
10,4,NB-IoT,366.147,21.9895,DELIVERED,0,34.7199,67.7633,1,1,20,100
10,5,NB-IoT,376.006,15.0064,DELIVERED,0,90.0097,43.377,1,1,20,100
10,6,NB-IoT,389.016,11.0107,DELIVERED,0,90.0247,40.7576,1,1,20,100
10,7,NB-IoT,367.998,4.00096,DELIVERED,0,89.9965,42.437,1,1,20,100
10,8,NB-IoT,364.419,23.0008,DELIVERED,0,71.128,35.598,1,1,20,100
10,9,NB-IoT,386.025,5.98023,DELIVERED,0,70.538,49.2405,1,1,20,100
10,10,NB-IoT,374.632,9.99936,DELIVERED,0,87.9477,34.3933,1,1,20,100
10,11,NB-IoT,364.789,24.9942,DELIVERED,0,80.6828,41.4465,1,1,20,100
10,12,NB-IoT,326.31,33.9946,DELIVERED,0,15.4654,65.4169,1,1,20,100
10,13,NB-IoT,369.659,27.0076,DELIVERED,0,54.9883,40.2971,1,1,20,100
10,14,NB-IoT,371.705,11.9733,DELIVERED,0,70.0582,35.0586,1,1,20,100
10,15,NB-IoT,400.163,44.0081,DELIVERED,0,91.7452,40.924,1,1,20,100
10,16,NB-IoT,392.855,3.99635,DELIVERED,0,89.7826,29.5622,1,1,20,100
10,17,NB-IoT,388.883,5.0031,DELIVERED,0,79.3241,43.6744,1,1,20,100
10,18,NB-IoT,355.999,31.0003,DELIVERED,0,77.999,40.6906,1,1,20,100
10,19,NB-IoT,386.395,16,DELIVERED,0,78.5919,45.5831,1,1,20,100
10,20,NB-IoT,398.164,44,DELIVERED,0,84.2455,34.9733,1,1,20,100
10,21,NB-IoT,363.999,32,DELIVERED,0,89.9987,36.1472,1,1,20,100
10,22,NB-IoT,373.652,26,DELIVERED,0,72.9783,37.5545,1,1,20,100
10,23,NB-IoT,359.832,13.9967,DELIVERED,0,56.7474,54.1148,1,1,20,100
15,4,NB-IoT,373.15,7.0035,DELIVERED,0,34.7251,47.8154,1,1,20,100
15,5,NB-IoT,382.004,5.99743,DELIVERED,0,90.0058,36.939,1,1,20,100
15,6,NB-IoT,393.017,4.00052,DELIVERED,0,90.0255,42.1696,1,1,20,100
15,7,NB-IoT,380.998,13,DELIVERED,0,89.9965,36.4796,1,1,20,100
15,8,NB-IoT,347.417,17.0012,DELIVERED,0,71.1262,40.5472,1,1,20,100
15,9,NB-IoT,381.025,5,DELIVERED,0,70.538,47.917,1,1,20,100
15,10,NB-IoT,360.627,14.0047,DELIVERED,0,87.9407,47.9543,1,1,20,100
15,11,NB-IoT,380.789,16,DELIVERED,0,80.6828,50.8634,1,1,20,100
15,12,NB-IoT,347.314,21.004,DELIVERED,0,15.4713,66.4047,1,1,20,100
15,13,NB-IoT,349.646,20.0125,DELIVERED,0,54.9696,54.2994,1,1,20,100
15,14,NB-IoT,349.705,22,DELIVERED,0,70.0582,50.2216,1,1,20,100
15,15,NB-IoT,371.163,29.0006,DELIVERED,0,91.7443,37.9159,1,1,20,100
15,16,NB-IoT,391.852,1.00261,DELIVERED,0,89.7786,39.3782,1,1,20,100
15,17,NB-IoT,355.883,33,DELIVERED,0,79.3241,37.3763,1,1,20,100
15,18,NB-IoT,351.991,4.0085,DELIVERED,0,77.9862,44.0954,1,1,20,100
15,19,NB-IoT,353.381,33.0134,DELIVERED,0,78.5718,36.9795,1,1,20,100
15,20,NB-IoT,360.163,38.0002,DELIVERED,0,84.2452,43.3232,1,1,20,100
15,21,NB-IoT,365.004,1.00495,DELIVERED,0,90.0061,34.394,1,1,20,100
15,22,NB-IoT,358.663,14.9895,DELIVERED,0,72.9941,35.8117,1,1,20,100
15,23,NB-IoT,337.834,21.9972,DELIVERED,0,56.7515,39.8449,1,1,20,100
20,4,NB-IoT,315.147,58.0029,DELIVERED,0,34.7208,54.8523,1,1,20,100
20,5,NB-IoT,363.002,19.0022,DELIVERED,0,90.0025,44.2368,1,1,20,100
20,6,NB-IoT,365.013,28.0037,DELIVERED,0,90.02,35.7413,1,1,20,100
20,7,NB-IoT,358.999,21.9988,DELIVERED,0,89.9982,40.3657,1,1,20,100
20,8,NB-IoT,388.419,41.0013,DELIVERED,0,71.1282,46.0037,1,1,20,100
20,9,NB-IoT,377.003,4.02195,DELIVERED,0,70.5051,36.5067,1,1,20,100
20,10,NB-IoT,368.63,8.00241,DELIVERED,0,87.9443,42.1481,1,1,20,100
20,11,NB-IoT,391.787,10.9981,DELIVERED,0,80.68,43.1126,1,1,20,100
20,12,NB-IoT,330.308,17.006,DELIVERED,0,15.4623,65.8815,1,1,20,100
20,13,NB-IoT,336.643,13.0035,DELIVERED,0,54.9644,45.065,1,1,20,100
20,14,NB-IoT,354.706,5.00085,DELIVERED,0,70.0595,45.4589,1,1,20,100
20,15,NB-IoT,368.16,3.00314,DELIVERED,0,91.7396,46.7885,1,1,20,100
20,16,NB-IoT,407.855,16.0026,DELIVERED,0,89.7825,44.6563,1,1,20,100
20,17,NB-IoT,395.875,39.9919,DELIVERED,0,79.312,39.9655,1,1,20,100
20,18,NB-IoT,373.998,22.0068,DELIVERED,0,77.9964,52.1936,1,1,20,100
20,19,NB-IoT,373.368,19.9868,DELIVERED,0,78.5519,44.5579,1,1,20,100
20,20,NB-IoT,383.157,22.9938,DELIVERED,0,84.236,45.356,1,1,20,100
20,21,NB-IoT,372.013,7.00847,DELIVERED,0,90.0188,44.7068,1,1,20,100
20,22,NB-IoT,380.663,22.0006,DELIVERED,0,72.9949,30.7821,1,1,20,100
20,23,NB-IoT,384.834,47,DELIVERED,0,56.7515,55.0465,1,1,20,100
25,4,NB-IoT,343.155,28.0078,DELIVERED,0,34.7325,50.1456,1,1,20,100
25,5,NB-IoT,371.002,8,DELIVERED,0,90.0025,33.1118,1,1,20,100
25,6,NB-IoT,393.011,27.9973,DELIVERED,0,90.016,41.1963,1,1,20,100
25,7,NB-IoT,377.988,18.9894,DELIVERED,0,89.9824,52.258,1,1,20,100
25,8,NB-IoT,382.416,6.00261,DELIVERED,0,71.1243,38.5334,1,1,20,100
25,9,NB-IoT,393.002,15.9982,DELIVERED,0,70.5024,47.0461,1,1,20,100
25,10,NB-IoT,360.624,8.00534,DELIVERED,0,87.9363,56.2616,1,1,20,100
25,11,NB-IoT,389.783,2.00382,DELIVERED,0,80.6743,42.0714,1,1,20,100
25,12,NB-IoT,339.31,9.00206,DELIVERED,0,15.4654,66.069,1,1,20,100
25,13,NB-IoT,377.642,40.9993,DELIVERED,0,54.9633,45.2317,1,1,20,100
25,14,NB-IoT,367.702,12.9958,DELIVERED,0,70.0533,48.5115,1,1,20,100
25,15,NB-IoT,385.159,16.9994,DELIVERED,0,91.7386,51.232,1,1,20,100
25,16,NB-IoT,373.856,33.9986,DELIVERED,0,89.7846,40.6089,1,1,20,100
25,17,NB-IoT,377.87,18.0042,DELIVERED,0,79.3057,30.2712,1,1,20,100
25,18,NB-IoT,350.012,23.9854,DELIVERED,0,78.0183,37.2538,1,1,20,100
25,19,NB-IoT,380.376,7.00835,DELIVERED,0,78.5644,44.2691,1,1,20,100
25,20,NB-IoT,367.157,15.9999,DELIVERED,0,84.2361,34.253,1,1,20,100
25,21,NB-IoT,387.016,15.003,DELIVERED,0,90.0233,51.3838,1,1,20,100
25,22,NB-IoT,356.654,24.0088,DELIVERED,0,72.9816,39.9573,1,1,20,100
25,23,NB-IoT,382.844,1.99048,DELIVERED,0,56.7658,47.9654,1,1,20,100
30,4,NB-IoT,355.155,12,DELIVERED,0,34.7325,62.9208,1,1,20,100
30,5,NB-IoT,369.999,1.00258,DELIVERED,0,89.9986,42.2229,1,1,20,100
30,6,NB-IoT,378.012,14.9988,DELIVERED,0,90.0177,46.9445,1,1,20,100
30,7,NB-IoT,381.987,3.99842,DELIVERED,0,89.98,46.4385,1,1,20,100
30,8,NB-IoT,362.41,20.006,DELIVERED,0,71.1153,44.0383,1,1,20,100
30,9,NB-IoT,370.013,22.9885,DELIVERED,0,70.5196,53.1607,1,1,20,100
30,10,NB-IoT,391.624,31,DELIVERED,0,87.9363,35.3063,1,1,20,100
30,11,NB-IoT,394.78,4.99722,DELIVERED,0,80.6701,39.3223,1,1,20,100
30,12,NB-IoT,352.303,12.9926,DELIVERED,0,15.4542,73.8619,1,1,20,100
30,13,NB-IoT,350.634,27.008,DELIVERED,0,54.9512,44.162,1,1,20,100
30,14,NB-IoT,342.7,25.002,DELIVERED,0,70.0502,45.8544,1,1,20,100
30,15,NB-IoT,378.154,7.00492,DELIVERED,0,91.7312,37.3462,1,1,20,100
30,16,NB-IoT,363.85,10.0063,DELIVERED,0,89.7752,49.9693,1,1,20,100
30,17,NB-IoT,396.863,18.9927,DELIVERED,0,79.2948,31.3432,1,1,20,100
30,18,NB-IoT,360.015,10.0032,DELIVERED,0,78.0232,48.9699,1,1,20,100
30,19,NB-IoT,348.37,32.0065,DELIVERED,0,78.5547,44.1118,1,1,20,100
30,20,NB-IoT,369.163,2.00608,DELIVERED,0,84.2452,37.8941,1,1,20,100
30,21,NB-IoT,364.016,23,DELIVERED,0,90.0233,36.8318,1,1,20,100
30,22,NB-IoT,386.66,30.006,DELIVERED,0,72.9906,43.0556,1,1,20,100
30,23,NB-IoT,361.856,20.9876,DELIVERED,0,56.7843,48.1295,1,1,20,100
35,4,NB-IoT,339.147,16.0083,DELIVERED,0,34.7199,53.9108,1,1,20,100
35,5,NB-IoT,388.003,18.0042,DELIVERED,0,90.005,27.1203,1,1,20,100
35,6,NB-IoT,396.015,18.003,DELIVERED,0,90.0222,35.8477,1,1,20,100
35,7,NB-IoT,386.988,5.00087,DELIVERED,0,89.9813,38.4529,1,1,20,100
35,8,NB-IoT,396.41,34,DELIVERED,0,71.1153,30.3601,1,1,20,100
35,9,NB-IoT,355.013,14.9998,DELIVERED,0,70.52,36.924,1,1,20,100
35,10,NB-IoT,364.629,26.9956,DELIVERED,0,87.9429,29.0086,1,1,20,100
35,11,NB-IoT,370.777,24.0026,DELIVERED,0,80.6662,46.987,1,1,20,100
35,12,NB-IoT,332.311,19.9916,DELIVERED,0,15.4669,69.4497,1,1,20,100
35,13,NB-IoT,344.63,6.0042,DELIVERED,0,54.9449,50.0367,1,1,20,100
35,14,NB-IoT,355.693,12.9929,DELIVERED,0,70.0396,38.8501,1,1,20,100
35,15,NB-IoT,368.16,9.99426,DELIVERED,0,91.7398,29.0995,1,1,20,100
35,16,NB-IoT,390.851,27.0012,DELIVERED,0,89.777,34.2305,1,1,20,100
35,17,NB-IoT,375.863,21,DELIVERED,0,79.2948,37.4506,1,1,20,100
35,18,NB-IoT,389.03,29.0142,DELIVERED,0,78.0445,37.7629,1,1,20,100
35,19,NB-IoT,370.359,21.9892,DELIVERED,0,78.5386,39.4537,1,1,20,100
35,20,NB-IoT,390.167,21.0034,DELIVERED,0,84.2503,46.8315,1,1,20,100
35,21,NB-IoT,405.016,41.0002,DELIVERED,0,90.0237,40.043,1,1,20,100
35,22,NB-IoT,349.66,37.0004,DELIVERED,0,72.9901,43.6214,1,1,20,100
35,23,NB-IoT,331.849,30.007,DELIVERED,0,56.7738,41.5954,1,1,20,100
40,4,NB-IoT,329.146,10.001,DELIVERED,0,34.7185,54.2669,1,1,20,100
40,5,NB-IoT,379.001,9.00269,DELIVERED,0,90.0009,40.0691,1,1,20,100
40,6,NB-IoT,398.013,1.99858,DELIVERED,0,90.0201,53.9683,1,1,20,100
40,7,NB-IoT,379.985,7.0027,DELIVERED,0,89.9773,33.0451,1,1,20,100
40,8,NB-IoT,388.4,8.01048,DELIVERED,0,71.0996,48.5498,1,1,20,100
40,9,NB-IoT,384.013,29,DELIVERED,0,70.52,38.0515,1,1,20,100
40,10,NB-IoT,389.63,25.0016,DELIVERED,0,87.9453,41.9991,1,1,20,100
40,11,NB-IoT,397.782,27.0043,DELIVERED,0,80.6726,46.5573,1,1,20,100
40,12,NB-IoT,353.309,20.9977,DELIVERED,0,15.4634,68.7997,1,1,20,100
40,13,NB-IoT,337.642,6.98841,DELIVERED,0,54.9623,56.6522,1,1,20,100
40,14,NB-IoT,390.688,34.9954,DELIVERED,0,70.0327,36.48,1,1,20,100
40,15,NB-IoT,398.162,30.0019,DELIVERED,0,91.7427,50.9929,1,1,20,100
40,16,NB-IoT,364.847,26.0048,DELIVERED,0,89.7699,28.5736,1,1,20,100
40,17,NB-IoT,376.873,1.00951,DELIVERED,0,79.3091,40.0754,1,1,20,100
40,18,NB-IoT,365.033,23.9968,DELIVERED,0,78.0493,43.1507,1,1,20,100
40,19,NB-IoT,375.37,5.01046,DELIVERED,0,78.5543,42.4567,1,1,20,100
40,20,NB-IoT,382.17,7.99661,DELIVERED,0,84.2554,39.3748,1,1,20,100
40,21,NB-IoT,385.013,20.0032,DELIVERED,0,90.0188,42.2488,1,1,20,100
40,22,NB-IoT,395.657,45.9965,DELIVERED,0,72.9848,43.2218,1,1,20,100
40,23,NB-IoT,341.848,9.99892,DELIVERED,0,56.7722,39.266,1,1,20,100
45,4,NB-IoT,346.141,16.9952,DELIVERED,0,34.7112,43.2905,1,1,20,100
45,5,NB-IoT,361.004,17.9963,DELIVERED,0,90.0065,43.3921,1,1,20,100
45,6,NB-IoT,360.014,37.9998,DELIVERED,0,90.0203,38.6009,1,1,20,100
45,7,NB-IoT,391.977,11.992,DELIVERED,0,89.9653,40.9268,1,1,20,100
45,8,NB-IoT,358.387,30.0123,DELIVERED,0,71.081,42.6493,1,1,20,100
45,9,NB-IoT,382.007,2.00605,DELIVERED,0,70.5109,47.6553,1,1,20,100
45,10,NB-IoT,388.635,0.995026,DELIVERED,0,87.9527,37.9682,1,1,20,100
45,11,NB-IoT,374.782,23,DELIVERED,0,80.6726,42.553,1,1,20,100
45,12,NB-IoT,309.313,43.996,DELIVERED,0,15.4694,79.0498,1,1,20,100
45,13,NB-IoT,359.652,22.0106,DELIVERED,0,54.9782,47.5876,1,1,20,100
45,14,NB-IoT,344.677,46.011,DELIVERED,0,70.0162,45.985,1,1,20,100
45,15,NB-IoT,363.154,35.0074,DELIVERED,0,91.7316,45.294,1,1,20,100
45,16,NB-IoT,398.857,34.0104,DELIVERED,0,89.7854,36.8419,1,1,20,100
45,17,NB-IoT,366.882,9.99067,DELIVERED,0,79.3231,35.1519,1,1,20,100
45,18,NB-IoT,374.039,9.00616,DELIVERED,0,78.0585,44.7652,1,1,20,100
45,19,NB-IoT,368.377,6.99256,DELIVERED,0,78.5654,37.3523,1,1,20,100
45,20,NB-IoT,377.168,5.00222,DELIVERED,0,84.2521,43.4496,1,1,20,100
45,21,NB-IoT,362.013,22.9996,DELIVERED,0,90.0195,40.0678,1,1,20,100
45,22,NB-IoT,369.657,26,DELIVERED,0,72.9848,30.6032,1,1,20,100
45,23,NB-IoT,367.832,25.9839,DELIVERED,0,56.7481,42.2068,1,1,20,100
50,4,NB-IoT,362.16,16.0187,DELIVERED,0,34.7393,49.9796,1,1,20,100
50,5,NB-IoT,406.004,44.9997,DELIVERED,0,90.0061,28.4398,1,1,20,100
50,6,NB-IoT,404.008,43.9942,DELIVERED,0,90.0117,39.1773,1,1,20,100
50,7,NB-IoT,401.973,9.99655,DELIVERED,0,89.9601,45.3731,1,1,20,100
50,8,NB-IoT,388.379,29.9918,DELIVERED,0,71.0688,33.3583,1,1,20,100
50,9,NB-IoT,368.007,14,DELIVERED,0,70.5109,42.3894,1,1,20,100
50,10,NB-IoT,397.632,8.99666,DELIVERED,0,87.9477,28.8312,1,1,20,100
50,11,NB-IoT,405.779,30.997,DELIVERED,0,80.6681,50.763,1,1,20,100
50,12,NB-IoT,337.319,28.0055,DELIVERED,0,15.4778,66.0131,1,1,20,100
50,13,NB-IoT,353.652,6,DELIVERED,0,54.9782,41.7113,1,1,20,100
50,14,NB-IoT,393.693,49.0159,DELIVERED,0,70.0401,36.0637,1,1,20,100
50,15,NB-IoT,364.156,1.00186,DELIVERED,0,91.7344,38.2688,1,1,20,100
50,16,NB-IoT,388.859,9.99773,DELIVERED,0,89.7888,43.1987,1,1,20,100
50,17,NB-IoT,350.892,15.9898,DELIVERED,0,79.3384,47.8541,1,1,20,100
50,18,NB-IoT,387.04,13.0009,DELIVERED,0,78.0598,47.0067,1,1,20,100
50,19,NB-IoT,354.397,13.9803,DELIVERED,0,78.595,41.3871,1,1,20,100
50,20,NB-IoT,362.167,15.001,DELIVERED,0,84.2505,36.1005,1,1,20,100
50,21,NB-IoT,408.003,45.9902,DELIVERED,0,90.0047,33.3281,1,1,20,100
50,22,NB-IoT,347.656,22.0006,DELIVERED,0,72.9839,47.8827,1,1,20,100
50,23,NB-IoT,349.829,18.003,DELIVERED,0,56.7435,39.5902,1,1,20,100
55,4,NB-IoT,346.16,16,DELIVERED,0,34.7393,61.9328,1,1,20,100
55,5,NB-IoT,390.004,16,DELIVERED,0,90.0061,42.8586,1,1,20,100
55,6,NB-IoT,381.002,23.0059,DELIVERED,0,90.0028,29.722,1,1,20,100
55,7,NB-IoT,398.97,3.00355,DELIVERED,0,89.9548,46.0309,1,1,20,100
55,8,NB-IoT,355.382,32.9975,DELIVERED,0,71.0725,48.8886,1,1,20,100
55,9,NB-IoT,344.024,23.9836,DELIVERED,0,70.5355,43.979,1,1,20,100
55,10,NB-IoT,404.63,6.99772,DELIVERED,0,87.9443,48.9249,1,1,20,100
55,11,NB-IoT,392.785,12.9933,DELIVERED,0,80.6781,36.0926,1,1,20,100
55,12,NB-IoT,311.314,26.0047,DELIVERED,0,15.4707,57.6855,1,1,20,100
55,13,NB-IoT,349.67,3.98174,DELIVERED,0,55.0056,45.4249,1,1,20,100
55,14,NB-IoT,357.699,35.9947,DELIVERED,0,70.0481,48.8291,1,1,20,100
55,15,NB-IoT,373.155,8.99862,DELIVERED,0,91.7323,38.0761,1,1,20,100
55,16,NB-IoT,387.864,0.995226,DELIVERED,0,89.796,38.5679,1,1,20,100
55,17,NB-IoT,353.892,3,DELIVERED,0,79.3384,47.9325,1,1,20,100
55,18,NB-IoT,373.034,14.0062,DELIVERED,0,78.0506,52.7314,1,1,20,100
55,19,NB-IoT,397.402,43.0054,DELIVERED,0,78.6031,39.7548,1,1,20,100
55,20,NB-IoT,400.167,38,DELIVERED,0,84.2505,47.3955,1,1,20,100
55,21,NB-IoT,370.995,37.0077,DELIVERED,0,89.9931,37.8966,1,1,20,100
55,22,NB-IoT,362.659,15.003,DELIVERED,0,72.9884,37.9791,1,1,20,100
55,23,NB-IoT,356.827,6.99766,DELIVERED,0,56.74,46.3529,1,1,20,100
60,4,NB-IoT,346.145,0.0141456,DELIVERED,0,34.718,51.596,1,1,20,100
60,5,NB-IoT,365.01,24.9944,DELIVERED,0,90.0145,35.7178,1,1,20,100
60,6,NB-IoT,400.006,19.0043,DELIVERED,0,90.0093,38.3714,1,1,20,100
60,7,NB-IoT,403.954,4.98378,DELIVERED,0,89.9304,44.5926,1,1,20,100
60,8,NB-IoT,383.387,28.0056,DELIVERED,0,71.0809,40.4049,1,1,20,100
60,9,NB-IoT,344.03,0.00610373,DELIVERED,0,70.5447,45.2109,1,1,20,100
60,10,NB-IoT,399.626,5.00353,DELIVERED,0,87.939,38.6411,1,1,20,100
60,11,NB-IoT,402.785,9.99946,DELIVERED,0,80.6773,37.7539,1,1,20,100
60,12,NB-IoT,336.323,25.0094,DELIVERED,0,15.4849,65.606,1,1,20,100
60,13,NB-IoT,385.676,36.006,DELIVERED,0,55.0145,55.382,1,1,20,100
60,14,NB-IoT,383.713,26.0142,DELIVERED,0,70.0693,41.0701,1,1,20,100
60,15,NB-IoT,362.152,11.0029,DELIVERED,0,91.7279,36.3324,1,1,20,100
60,16,NB-IoT,374.861,13.0029,DELIVERED,0,89.7917,41.2397,1,1,20,100
60,17,NB-IoT,359.904,6.01129,DELIVERED,0,79.3553,36.4305,1,1,20,100
60,18,NB-IoT,350.023,23.0108,DELIVERED,0,78.0344,42.875,1,1,20,100
60,19,NB-IoT,397.387,0.0153086,DELIVERED,0,78.5801,35.9052,1,1,20,100
60,20,NB-IoT,364.168,35.9989,DELIVERED,0,84.2522,44.1726,1,1,20,100
60,21,NB-IoT,376.004,5.00815,DELIVERED,0,90.0054,35.6402,1,1,20,100
60,22,NB-IoT,384.659,22,DELIVERED,0,72.9884,36.2202,1,1,20,100
60,23,NB-IoT,338.82,18.0068,DELIVERED,0,56.7299,48.6277,1,1,20,100
65,4,NB-IoT,359.138,12.9927,DELIVERED,0,34.7071,56.6616,1,1,20,100
65,5,NB-IoT,408.011,43.001,DELIVERED,0,90.016,25.6788,1,1,20,100
65,6,NB-IoT,358.014,41.9924,DELIVERED,0,90.0208,42.7291,1,1,20,100
65,7,NB-IoT,397.954,6,DELIVERED,0,89.9304,34.3145,1,1,20,100
65,8,NB-IoT,392.376,8.98859,DELIVERED,0,71.0638,41.1568,1,1,20,100
65,9,NB-IoT,397.04,53.0102,DELIVERED,0,70.5601,35.953,1,1,20,100
65,10,NB-IoT,404.627,5.00063,DELIVERED,0,87.94,45.4819,1,1,20,100
65,11,NB-IoT,343.777,59.0083,DELIVERED,0,80.6649,51.7667,1,1,20,100
65,12,NB-IoT,335.323,1,DELIVERED,0,15.4849,56.1554,1,1,20,100
65,13,NB-IoT,350.671,35.0056,DELIVERED,0,55.0062,46.1058,1,1,20,100
65,14,NB-IoT,383.715,0.00171876,DELIVERED,0,70.0719,49.7538,1,1,20,100
65,15,NB-IoT,407.155,45.0033,DELIVERED,0,91.7329,40.2395,1,1,20,100
65,16,NB-IoT,387.868,13.0072,DELIVERED,0,89.8026,35.1545,1,1,20,100
65,17,NB-IoT,344.904,14.9998,DELIVERED,0,79.3555,36.8831,1,1,20,100
65,18,NB-IoT,392.015,41.9924,DELIVERED,0,78.023,37.3612,1,1,20,100
65,19,NB-IoT,399.386,1.99889,DELIVERED,0,78.5784,41.0627,1,1,20,100
65,20,NB-IoT,393.167,28.9989,DELIVERED,0,84.2505,32.4562,1,1,20,100
65,21,NB-IoT,374.009,1.99417,DELIVERED,0,90.0141,33.0001,1,1,20,100
65,22,NB-IoT,355.67,28.9888,DELIVERED,0,73.0052,37.9616,1,1,20,100
65,23,NB-IoT,345.82,7,DELIVERED,0,56.7299,45.4985,1,1,20,100
70,4,NB-IoT,344.132,15.0062,DELIVERED,0,34.6978,59.4434,1,1,20,100
70,5,NB-IoT,354.015,53.9957,DELIVERED,0,90.0225,41.8621,1,1,20,100
70,6,NB-IoT,385.008,26.9946,DELIVERED,0,90.0126,43.4841,1,1,20,100
70,7,NB-IoT,399.96,2.00599,DELIVERED,0,89.9394,44.6362,1,1,20,100
70,8,NB-IoT,361.365,31.0111,DELIVERED,0,71.0471,32.3735,1,1,20,100
70,9,NB-IoT,384.026,13.0144,DELIVERED,0,70.5384,45.0429,1,1,20,100
70,10,NB-IoT,384.627,20,DELIVERED,0,87.94,34.0441,1,1,20,100
70,11,NB-IoT,375.769,31.9927,DELIVERED,0,80.654,40.5136,1,1,20,100
70,12,NB-IoT,339.317,3.99411,DELIVERED,0,15.4761,65.8838,1,1,20,100
70,13,NB-IoT,357.668,6.99675,DELIVERED,0,55.0013,45.7031,1,1,20,100
70,14,NB-IoT,350.702,33.013,DELIVERED,0,70.0524,43.4331,1,1,20,100
70,15,NB-IoT,363.155,44,DELIVERED,0,91.7329,28.1187,1,1,20,100
70,16,NB-IoT,370.868,17,DELIVERED,0,89.8026,34.4107,1,1,20,100
70,17,NB-IoT,390.909,46.005,DELIVERED,0,79.3631,32.5979,1,1,20,100
70,18,NB-IoT,371.019,20.9964,DELIVERED,0,78.0284,48.5821,1,1,20,100
70,19,NB-IoT,361.377,38.0087,DELIVERED,0,78.5654,38.9456,1,1,20,100
70,20,NB-IoT,393.164,0.00328174,DELIVERED,0,84.2455,41.622,1,1,20,100
70,21,NB-IoT,364.014,9.99574,DELIVERED,0,90.0205,28.9144,1,1,20,100
70,22,NB-IoT,381.66,25.9903,DELIVERED,0,72.9907,31.5856,1,1,20,100
70,23,NB-IoT,364.807,18.9866,DELIVERED,0,56.7098,45.7097,1,1,20,100
75,4,NB-IoT,335.132,9,DELIVERED,0,34.6978,58.3176,1,1,20,100
75,5,NB-IoT,370.011,15.9963,DELIVERED,0,90.0169,43.0341,1,1,20,100
75,6,NB-IoT,367.001,18.0074,DELIVERED,0,90.0016,41.8222,1,1,20,100
75,7,NB-IoT,377.96,22,DELIVERED,0,89.9394,48.9092,1,1,20,100
75,8,NB-IoT,385.353,23.9887,DELIVERED,0,71.0302,46.4159,1,1,20,100
75,9,NB-IoT,377.021,7.00505,DELIVERED,0,70.5308,29.9357,1,1,20,100
75,10,NB-IoT,368.633,15.994,DELIVERED,0,87.9489,33.809,1,1,20,100
75,11,NB-IoT,373.771,1.99792,DELIVERED,0,80.6571,27.8421,1,1,20,100
75,12,NB-IoT,336.32,2.99775,DELIVERED,0,15.4794,67.6095,1,1,20,100
75,13,NB-IoT,371.651,13.9837,DELIVERED,0,54.9768,50.706,1,1,20,100
