time,node,species,actual_x,actual_y,actual_z,est_x,est_y,est_z,error_m,temp_c,do_mgl,ph,toa_h1,toa_h2,toa_h3,toa_h4
50,41,Tilapia,258.228,62.4451,-0.885892,258.253,62.5746,0,0.131844,22.3029,5.74246,7.99368,0.58286,0.364814,0.538145,0.288232
50,42,Tilapia,-262.918,-386.886,-1.77168,-262.916,-386.741,0,0.14499,22.0975,5.77296,8.00507,0.131731,0.477191,0.571638,0.732961
50,43,Tilapia,290.94,343.215,-1.82042,290.898,343.314,0,0.107969,21.9702,5.71518,7.98755,0.723643,0.539336,0.498962,0.127717
50,44,Tilapia,-187.54,-238.167,-1.47261,-187.608,-238.108,0,0.0899649,22.0605,5.78806,7.98195,0.22487,0.447991,0.491024,0.625374
50,45,Tilapia,-12.153,-373.244,-1.52122,-12.1887,-373.275,0,0.04699,21.9593,5.83589,7.99699,0.296339,0.312363,0.621657,0.629435
50,46,Tilapia,43.0204,144.749,-0.898685,42.9892,144.742,0,0.0319572,22.0674,6.01129,8.00437,0.514986,0.480504,0.386603,0.339113
50,47,Tilapia,-414.257,-187.838,-1.9157,-414.162,-187.907,0,0.116896,22.0217,5.79482,7.9951,0.176394,0.602068,0.425986,0.716102
50,48,Tilapia,-439.543,59.7526,-2.11931,-439.481,59.6592,0,0.112383,22.1162,5.91522,8.00224,0.33989,0.683513,0.260381,0.647585
50,49,Tilapia,-176.198,295.039,-0.838259,-176.131,294.92,0,0.13623,22.2045,5.80671,7.99874,0.529166,0.648802,0.209876,0.430084
50,50,Tilapia,134.263,-429.507,-1.44902,134.215,-429.537,0,0.0565916,22.0549,5.70418,8.01783,0.389756,0.211011,0.703979,0.623032
50,51,Tilapia,182.56,409.672,-1.9766,182.685,409.723,0,0.134405,21.9084,5.89218,8.00701,0.711642,0.600184,0.422632,0.180262
50,52,Tilapia,368.678,-134.964,-0.922056,368.744,-134.976,0,0.0672719,21.9813,5.71187,8.0053,0.584847,0.216877,0.670786,0.393765
50,53,Tilapia,-195.528,-405.242,-2.72277,-195.434,-405.149,0,0.131304,22.071,5.7926,7.98529,0.172313,0.431325,0.594827,0.714229
55,4,Tilapia,-149.688,-88.0817,-1.24877,-149.645,-88.0907,0,0.0438232,22.1815,5.91547,8.00885,0.313534,0.46692,0.410819,0.537117
55,5,Tilapia,413.661,177.17,-1.33969,413.687,177.197,0,0.0369746,21.9499,5.80656,8.01041,0.711643,0.41883,0.603799,0.183551
55,6,Tilapia,-363.451,265.288,-1.15663,-363.404,265.335,0,0.0663549,22.2512,5.79076,8.0019,0.480395,0.722107,0.135983,0.556129
55,7,Tilapia,259.014,-368.032,-1.29373,258.96,-368.127,0,0.109011,22.3003,5.74815,7.98827,0.475779,0.13856,0.721706,0.560093
55,8,Tilapia,-89.8233,-344.106,-2.09743,-89.7965,-343.936,0,0.172916,22.095,5.89981,8.00737,0.250347,0.36676,0.58123,0.640062
55,9,Tilapia,-169.361,309.121,-1.10083,-169.347,309.089,0,0.0350944,22.2219,5.72447,7.98789,0.539577,0.653116,0.209379,0.423518
55,10,Tilapia,-438.718,-30.9309,-1.62398,-438.606,-31.0143,0,0.139456,22.1137,5.75011,7.99907,0.279461,0.655057,0.320832,0.673591
55,11,Tilapia,37.177,401.62,-1.08916,37.099,401.55,0,0.10477,22.0472,5.90021,7.99581,0.654003,0.63096,0.326351,0.27712
55,12,Tilapia,62.0472,46.0458,-1.2588,62.0419,46.1251,0,0.0794056,22.0959,5.93223,7.99712,0.47532,0.419838,0.434736,0.373388
55,13,Tilapia,-173.493,213.169,-2.27989,-173.485,213.119,0,0.0501008,22.2901,5.77613,8.00479,0.478995,0.606883,0.242786,0.444621
55,14,Tilapia,-163.71,-309.421,-1.38488,-163.768,-309.452,0,0.0657911,22.0759,5.60517,8.01304,0.212595,0.4198,0.541105,0.650951
55,15,Tilapia,-332.066,-316.425,-1.1002,-331.99,-316.357,0,0.102375,21.8823,5.86881,8.00071,0.118909,0.528947,0.516988,0.729964
55,16,Tilapia,181.985,-410.318,-1.9881,181.987,-410.216,0,0.101485,22.0276,5.7792,7.98318,0.422169,0.180614,0.711534,0.600749
55,17,Tilapia,312.842,243.917,-1.4633,312.727,243.844,0,0.136046,22.2185,5.81898,7.97653,0.687428,0.471577,0.526783,0.165133
55,18,Tilapia,-253.188,296.749,-2.63215,-253.169,296.702,0,0.0507879,22.1891,5.84638,7.99031,0.514861,0.683817,0.166372,0.47986
55,19,Tilapia,-190.909,-343.387,-1.16741,-190.889,-343.332,0,0.0582473,22.1199,5.78597,7.99766,0.186792,0.433115,0.556358,0.679908
55,20,Tilapia,-418.544,48.0897,-1.22555,-418.412,47.9955,0,0.162019,22.1402,5.8524,8.01152,0.332716,0.667487,0.268904,0.637962
55,21,Tilapia,-196.788,-404.725,-1.98642,-196.816,-404.725,0,0.0282109,22.2849,5.64125,7.99985,0.171483,0.432275,0.594295,0.714616
55,22,Tilapia,347.973,109.741,-1.75014,347.955,109.762,0,0.0274238,22.0269,5.81227,8.00531,0.649791,0.379314,0.578303,0.236785
55,23,Tilapia,158.144,235.321,-1.8246,158.145,235.375,0,0.0544119,22.0374,5.7562,7.98101,0.610828,0.496592,0.42991,0.241485
55,24,Tilapia,-125.074,444.867,-1.04432,-125.061,444.791,0,0.0764614,22.2138,6.00125,7.99554,0.634664,0.709126,0.216677,0.383407
55,25,Tilapia,117.114,-287.072,-0.88416,117.085,-286.964,0,0.111161,22.0095,5.53594,8.02016,0.393414,0.247147,0.619914,0.539207
55,26,Tilapia,77.925,-182.869,-1.28165,77.9186,-182.937,0,0.0678499,22.1934,5.83118,8.01197,0.394435,0.30534,0.549461,0.489506
55,27,Tilapia,-75.7556,9.43036,-1.28231,-75.7314,9.4677,0,0.0445037,22.0394,5.59664,7.99361,0.395083,0.465441,0.385341,0.457321
55,28,Tilapia,-297.58,167.91,-1.7438,-297.63,167.89,0,0.0532633,22.0814,5.79608,8.00668,0.424288,0.646708,0.213802,0.532685
55,29,Tilapia,-389.474,225.36,-0.870766,-389.575,225.369,0,0.101977,21.8468,5.90941,8.00301,0.452085,0.718437,0.155137,0.579396
55,30,Tilapia,-171.01,-316.22,-1.44157,-171.029,-316.26,0,0.0434976,22.0891,5.93156,7.99693,0.206248,0.423562,0.543712,0.657459
55,31,Tilapia,379.047,-163.769,-1.69269,378.993,-163.789,0,0.057123,22.0948,5.92046,7.98826,0.58466,0.19659,0.687677,0.411892
55,32,Tilapia,-345.776,287.916,-1.64702,-345.78,287.947,0,0.0312426,21.9543,5.74475,8.00025,0.496867,0.723549,0.128471,0.541422
55,33,Tilapia,156.86,398.674,-2.37131,156.776,398.753,0,0.115824,22.1691,5.79308,8.00672,0.69554,0.598635,0.40594,0.198424
55,34,Tilapia,263.919,362.932,-1.77153,263.909,362.927,0,0.0115556,22.1145,5.71968,7.99155,0.721291,0.55603,0.479518,0.136976
55,35,Tilapia,-380.821,-104.748,-0.997024,-380.812,-104.739,0,0.0125875,22.0413,5.8743,8.01266,0.234799,0.599865,0.372751,0.666023
55,36,Tilapia,275.396,-0.133116,-1.32758,275.384,-0.102403,0,0.0329593,22.1387,5.94772,8.00078,0.569053,0.321776,0.569199,0.321819
55,37,Tilapia,184.083,-163.142,-1.89803,184.029,-163.142,0,0.0540229,21.9873,5.78395,8.01626,0.463959,0.260832,0.588063,0.445562
55,38,Tilapia,79.4472,101.759,-1.83575,79.4411,101.703,0,0.0564169,22.2365,5.76262,8.00046,0.50979,0.443112,0.422535,0.339043
55,39,Tilapia,121.63,403.983,-0.984639,121.641,403.927,0,0.0577202,22.0232,5.89908,8.00801,0.685106,0.60995,0.382363,0.221093
55,40,Tilapia,335.695,92.1895,-1.16856,335.661,92.214,0,0.0413325,22.0663,5.69263,8.01051,0.636436,0.369462,0.575565,0.250445
55,41,Tilapia,258.236,62.4578,-0.940493,258.263,62.4789,0,0.0343454,22.1041,5.78704,8.0083,0.582876,0.364786,0.538209,0.288344
55,42,Tilapia,-262.904,-386.874,-1.7832,-262.99,-386.779,0,0.128104,22.1573,5.82061,8.00334,0.131655,0.477198,0.571605,0.733029
55,43,Tilapia,290.957,343.197,-1.92718,290.955,343.196,0,0.00305482,21.9246,5.81629,7.99719,0.723619,0.539373,0.499119,0.127692
55,44,Tilapia,-187.54,-238.167,-1.49846,-187.45,-238.22,0,0.104979,22.0422,5.95519,8.00181,0.224899,0.447828,0.491088,0.625404
55,45,Tilapia,-12.1533,-373.24,-1.54453,-12.1887,-373.309,0,0.0769016,22.0924,5.75091,7.99183,0.296283,0.312335,0.62168,0.629348
55,46,Tilapia,43.0107,144.763,-0.952846,42.9475,144.77,0,0.0635952,22.0862,5.86276,8.01458,0.514978,0.480501,0.386541,0.339142
55,47,Tilapia,-414.257,-187.838,-1.91983,-414.315,-187.741,0,0.113455,22.2492,5.88607,7.98869,0.176447,0.602127,0.42581,0.716109
55,48,Tilapia,-439.543,59.7526,-2.21148,-439.665,59.7244,0,0.125186,21.981,5.89153,8.00308,0.339809,0.683472,0.260193,0.647602
55,49,Tilapia,-176.207,295.034,-0.894758,-176.165,294.973,0,0.0739115,21.9975,5.78506,8.00123,0.529176,0.64892,0.209858,0.430026
55,50,Tilapia,134.262,-429.513,-1.47584,134.23,-429.459,0,0.0631808,21.9814,5.89921,8.00613,0.389763,0.211001,0.70394,0.622972
55,51,Tilapia,182.555,409.683,-1.97781,182.629,409.722,0,0.0844692,22.1258,5.67734,7.9865,0.711622,0.60022,0.422612,0.180292
55,52,Tilapia,368.675,-134.973,-0.974884,368.665,-134.956,0,0.019711,22.1116,5.7352,7.98553,0.584765,0.216906,0.670807,0.393664
55,53,Tilapia,-195.552,-405.257,-2.77078,-195.602,-405.275,0,0.0532306,22.0643,5.9054,7.98623,0.172178,0.431401,0.594834,0.714389
60,4,Tilapia,-149.708,-88.0801,-1.28543,-149.704,-88.1736,0,0.0936675,21.99,5.79597,7.98004,0.313488,0.466962,0.410884,0.537186
60,5,Tilapia,413.658,177.171,-1.37203,413.677,177.171,0,0.0190781,22.1044,5.87872,8.01844,0.711588,0.418836,0.603859,0.183489
60,6,Tilapia,-363.459,265.289,-1.19807,-363.431,265.347,0,0.0644296,22.0877,5.59312,8.0141,0.480379,0.722159,0.135961,0.556085
60,7,Tilapia,258.992,-368.018,-1.32833,258.967,-368.072,0,0.0594166,22.0184,5.7915,8.00547,0.475767,0.138547,0.721656,0.560037
60,8,Tilapia,-89.8264,-344.114,-2.19103,-89.8554,-344.196,0,0.0862007,22.0403,5.93811,8.02045,0.250217,0.366738,0.581355,0.640154
60,9,Tilapia,-169.374,309.108,-1.14513,-169.299,309.033,0,0.106424,22.3794,5.77637,7.99568,0.539513,0.653054,0.209394,0.423438
60,10,Tilapia,-438.719,-30.925,-1.64229,-438.754,-30.8662,0,0.0682928,22.0784,5.94292,8.01584,0.279495,0.654972,0.320597,0.673729
60,11,Tilapia,37.177,401.62,-1.1338,37.1286,401.814,0,0.199519,21.9769,5.80285,7.98876,0.654126,0.631009,0.326284,0.277068
60,12,Tilapia,62.0609,46.0403,-1.29502,62.007,46.0764,0,0.0649085,22.2489,5.72705,8.00676,0.475269,0.419863,0.434776,0.373372
60,13,Tilapia,-173.485,213.157,-2.36398,-173.436,213.215,0,0.0762281,22.1026,5.91635,8.00329,0.479076,0.606864,0.242755,0.444614
60,14,Tilapia,-163.715,-309.439,-1.41491,-163.683,-309.443,0,0.0325059,22.0535,5.77738,7.98898,0.212633,0.419695,0.541054,0.650958
60,15,Tilapia,-332.063,-316.422,-1.14418,-332.083,-316.429,0,0.0218014,22.0956,5.71458,7.98877,0.118772,0.52897,0.516994,0.729939
60,16,Tilapia,181.974,-410.331,-1.98862,181.979,-410.411,0,0.0807606,22.1242,5.86676,7.99907,0.422124,0.180607,0.711718,0.600751
60,17,Tilapia,312.856,243.925,-1.48962,312.895,243.909,0,0.0418935,22.2423,5.73485,8.00272,0.687531,0.471529,0.526801,0.165057
60,18,Tilapia,-253.188,296.749,-2.69919,-253.201,296.775,0,0.0292728,22.0963,5.94465,8.00642,0.514831,0.683784,0.16625,0.479805
60,19,Tilapia,-190.905,-343.363,-1.20816,-190.916,-343.366,0,0.0107758,22.1285,5.73045,7.99978,0.18683,0.433187,0.55643,0.680009
60,20,Tilapia,-418.545,48.0908,-1.26343,-418.536,48.2869,0,0.196292,22.2309,5.90099,8.01112,0.332867,0.667479,0.268608,0.638051
60,21,Tilapia,-196.77,-404.722,-1.99662,-196.76,-404.783,0,0.0611657,22.1809,5.84627,7.99453,0.171495,0.432222,0.594333,0.714597
60,22,Tilapia,347.981,109.739,-1.76211,348.121,109.802,0,0.153386,22.1668,5.85969,7.99437,0.649909,0.379231,0.578243,0.236815
60,23,Tilapia,158.128,235.307,-1.93095,158.118,235.296,0,0.0144373,22.0472,6.02652,7.98905,0.610845,0.496583,0.429949,0.24162
60,24,Tilapia,-125.051,444.872,-1.09079,-125.055,445.061,0,0.189049,21.9938,5.84584,7.99492,0.634758,0.709123,0.216573,0.383361
60,25,Tilapia,117.106,-287.068,-0.939013,117.034,-287.101,0,0.0791423,21.9706,5.74989,7.99191,0.393307,0.247122,0.619994,0.53919
60,26,Tilapia,77.916,-182.874,-1.31696,77.9066,-182.812,0,0.0630913,22.0097,5.98404,8.00254,0.394484,0.305422,0.549425,0.489446
60,27,Tilapia,-75.7519,9.43105,-1.31747,-75.793,9.37564,0,0.068998,22.1259,5.71213,8.00034,0.394982,0.465486,0.385402,0.457284
60,28,Tilapia,-297.595,167.904,-1.85449,-297.633,167.928,0,0.0449818,22.1792,5.87371,8.01795,0.424342,0.646618,0.213757,0.532816
60,29,Tilapia,-389.455,225.375,-0.926183,-389.591,225.399,0,0.138226,22.0413,5.70774,8.00754,0.45204,0.718299,0.155022,0.579411
60,30,Tilapia,-171.009,-316.215,-1.46874,-170.995,-316.21,0,0.0146213,22.1598,5.8503,7.99963,0.206267,0.423498,0.543627,0.65746
60,31,Tilapia,379.057,-163.775,-1.708,379.071,-163.847,0,0.0726133,21.9163,5.79122,8.00807,0.584714,0.196552,0.687745,0.411949
60,32,Tilapia,-345.767,287.903,-1.66452,-345.633,287.904,0,0.13435,21.9874,5.80519,7.99537,0.496856,0.723378,0.128529,0.541391
60,33,Tilapia,156.877,398.69,-2.45144,156.87,398.756,0,0.0662631,22.1497,6.03927,8.00739,0.695604,0.598616,0.406012,0.198398
60,34,Tilapia,263.934,362.91,-1.78237,263.99,362.954,0,0.0711875,21.9777,5.90224,7.99724,0.721296,0.555949,0.479492,0.136892
60,35,Tilapia,-380.831,-104.755,-1.04604,-380.796,-104.689,0,0.0744017,22.1933,5.93927,7.98765,0.234823,0.599846,0.372702,0.665997
60,36,Tilapia,275.39,-0.125908,-1.36048,275.444,-0.115651,0,0.0546867,22.055,5.79133,8.00646,0.56907,0.321657,0.569077,0.321885
60,37,Tilapia,184.073,-163.126,-1.90285,184.063,-163.147,0,0.0228372,22.0612,5.96436,7.97798,0.463944,0.260765,0.588015,0.445545
60,38,Tilapia,79.4472,101.759,-1.94182,79.4602,101.861,0,0.103024,22.0786,5.62978,7.9849,0.509875,0.443134,0.422432,0.339007
60,39,Tilapia,121.629,403.997,-1.03458,121.543,403.914,0,0.118997,21.9595,5.79201,8.01257,0.685028,0.610062,0.382338,0.221068
60,40,Tilapia,335.695,92.1895,-1.20931,335.723,92.3141,0,0.127814,22.041,5.80303,7.98824,0.636482,0.369449,0.575477,0.250377
60,41,Tilapia,258.236,62.4578,-0.992419,258.236,62.5464,0,0.0886728,22.0914,5.64338,8.00428,0.582887,0.364833,0.538169,0.288313
60,42,Tilapia,-262.914,-386.86,-1.79389,-262.92,-386.734,0,0.126549,22.301,5.98175,8.00996,0.131666,0.477135,0.571576,0.732885
60,43,Tilapia,290.96,343.192,-2.02887,290.901,343.257,0,0.0884492,22.2047,5.78914,8.00005,0.723631,0.539433,0.499089,0.127703
60,44,Tilapia,-187.527,-238.168,-1.52307,-187.558,-238.193,0,0.0397274,22.0228,5.72751,8.00703,0.224853,0.447905,0.491049,0.625433
60,45,Tilapia,-12.1508,-373.239,-1.56684,-12.2011,-373.212,0,0.056978,22.2104,5.64228,8.01535,0.296322,0.312383,0.621642,0.629343
60,46,Tilapia,43.0178,144.767,-1.00436,43.0663,144.679,0,0.10052,21.9618,5.71005,7.99202,0.515022,0.48043,0.386668,0.339167
60,47,Tilapia,-414.259,-187.843,-1.9234,-414.192,-187.929,0,0.109145,22.2317,5.90471,7.99982,0.176378,0.602111,0.426016,0.716094
60,48,Tilapia,-439.528,59.7676,-2.299,-439.43,59.6711,0,0.137747,21.8813,5.87865,7.98064,0.339909,0.683464,0.260371,0.647593
60,49,Tilapia,-176.194,295.025,-0.949013,-176.224,294.964,0,0.0678149,22.1261,5.91835,8.0047,0.529171,0.648891,0.209816,0.430119
60,50,Tilapia,134.27,-429.514,-1.50141,134.365,-429.451,0,0.114057,22.1158,5.77127,7.99876,0.389853,0.210916,0.703998,0.622925
60,51,Tilapia,182.555,409.683,-1.9789,182.577,409.698,0,0.0265327,22.0696,5.79775,8.0071,0.711592,0.60017,0.422552,0.180352
60,52,Tilapia,368.681,-134.96,-1.02516,368.841,-134.881,0,0.178325,22.1416,5.9292,8.01235,0.584864,0.216864,0.670758,0.393616
60,53,Tilapia,-195.551,-405.242,-2.81589,-195.595,-405.297,0,0.0704902,22.1317,5.94678,8.00967,0.172158,0.431389,0.594852,0.714346
65,4,Tilapia,-149.729,-88.0903,-1.32029,-149.712,-88.0335,0,0.0591843,22.1871,5.87582,7.97981,0.313581,0.466992,0.410782,0.537208
65,5,Tilapia,413.658,177.171,-1.40281,413.726,177.183,0,0.0686611,22.1022,5.88375,7.99926,0.711626,0.418786,0.603792,0.183525
65,6,Tilapia,-363.463,265.275,-1.2372,-363.52,265.198,0,0.0954771,22.3176,5.83868,7.99167,0.480283,0.722127,0.136029,0.556188
65,7,Tilapia,258.977,-368.003,-1.36115,259.02,-367.82,0,0.187995,22.1524,5.93293,7.99933,0.475867,0.13862,0.721575,0.559928
65,8,Tilapia,-89.8264,-344.114,-2.27969,-89.7917,-344.169,0,0.0648631,22.1536,5.71561,7.99746,0.250298,0.366704,0.58134,0.640209
65,9,Tilapia,-169.369,309.118,-1.18704,-169.281,309.019,0,0.132367,22.3009,5.81043,8.01007,0.53953,0.653169,0.20947,0.423387
65,10,Tilapia,-438.719,-30.925,-1.65982,-438.84,-30.9508,0,0.123268,22.1534,5.87549,8.00346,0.279411,0.65507,0.320671,0.673679
65,11,Tilapia,37.1774,401.614,-1.17648,37.1547,401.728,0,0.116423,22.246,5.78383,8.01452,0.654116,0.630943,0.326318,0.277106
65,12,Tilapia,62.0683,46.0348,-1.32966,62.0532,46.0075,0,0.0312285,21.9566,5.7739,7.99791,0.47528,0.419871,0.434893,0.373367
65,13,Tilapia,-173.485,213.157,-2.44416,-173.532,213.087,0,0.0842753,22.1146,5.84866,8.00152,0.478953,0.606876,0.242765,0.444651
65,14,Tilapia,-163.74,-309.434,-1.44339,-163.676,-309.36,0,0.0980964,22.1255,5.78564,8.00396,0.212709,0.419775,0.541086,0.650915
65,15,Tilapia,-332.058,-316.429,-1.18599,-332.089,-316.311,0,0.121031,22.1257,5.82371,7.99478,0.118832,0.528906,0.516839,0.730019
65,16,Tilapia,181.969,-410.333,-1.98894,181.896,-410.427,0,0.118845,22.1412,5.76181,8.01127,0.422079,0.180655,0.711655,0.600829
65,17,Tilapia,312.846,243.924,-1.51495,312.866,243.858,0,0.0684376,22.0965,5.80654,7.99987,0.687526,0.471571,0.526869,0.165108
65,18,Tilapia,-253.183,296.74,-2.76292,-253.172,296.787,0,0.0490421,22.1657,5.82879,8.01022,0.514826,0.683774,0.166246,0.479756
65,19,Tilapia,-190.917,-343.354,-1.24697,-190.869,-343.456,0,0.112736,22.1077,5.92209,7.98983,0.186784,0.433155,0.55653,0.679874
65,20,Tilapia,-418.536,48.088,-1.29964,-418.589,48.0775,0,0.0538433,22.0751,5.71663,7.99522,0.332716,0.66751,0.268768,0.638057
65,21,Tilapia,-196.752,-404.719,-2.00674,-196.76,-404.684,0,0.0363476,22.153,5.62171,8.01142,0.171498,0.432227,0.594275,0.714518
65,22,Tilapia,347.997,109.729,-1.77346,347.998,109.78,0,0.0509123,22.0817,5.80169,8.01174,0.649817,0.379306,0.578304,0.236768
65,23,Tilapia,158.128,235.307,-2.03235,158.131,235.258,0,0.0493455,22.0429,5.90716,7.99797,0.61079,0.496561,0.429963,0.241561
65,24,Tilapia,-125.052,444.852,-1.13523,-125.124,444.973,0,0.139952,22.1158,5.92503,7.99307,0.634724,0.709186,0.216585,0.383421
65,25,Tilapia,117.109,-287.066,-0.991105,117.102,-287.14,0,0.0743194,22.2013,5.76169,8.01491,0.393362,0.24707,0.620018,0.539248
65,26,Tilapia,77.9234,-182.887,-1.35026,77.9595,-182.86,0,0.0451061,22.1868,5.90383,7.99467,0.394473,0.305324,0.549404,0.489462
65,27,Tilapia,-75.7486,9.43139,-1.35087,-75.8114,9.43784,0,0.0631487,22.0051,5.87741,7.99751,0.39505,0.465586,0.385422,0.457292
65,28,Tilapia,-297.578,167.883,-1.95986,-297.677,167.901,0,0.100482,22.0213,5.7504,7.99575,0.424307,0.646739,0.213794,0.532746
65,29,Tilapia,-389.455,225.375,-0.978811,-389.413,225.295,0,0.0902552,21.9765,5.848,8.01378,0.452028,0.718331,0.155203,0.579266
65,30,Tilapia,-171.002,-316.221,-1.49492,-171.017,-316.25,0,0.032805,22.4526,5.72171,8.00204,0.206234,0.423487,0.543622,0.657502
65,31,Tilapia,379.068,-163.777,-1.72241,379.064,-163.73,0,0.0464926,22.1368,5.82021,7.99481,0.584762,0.196641,0.687681,0.411921
65,32,Tilapia,-345.777,287.902,-1.68103,-345.862,287.933,0,0.0908284,22.218,5.85949,8.00968,0.49681,0.723551,0.128413,0.541434
65,33,Tilapia,156.864,398.721,-2.52774,156.862,398.712,0,0.00927695,22.2632,5.74111,8.01823,0.69559,0.598668,0.406061,0.198395
65,34,Tilapia,263.956,362.917,-1.79327,263.954,362.928,0,0.011003,22.0486,5.84071,8.00284,0.721329,0.556018,0.479547,0.136976
65,35,Tilapia,-380.839,-104.748,-1.09261,-380.815,-104.758,0,0.0261245,21.9585,5.67477,7.99027,0.234757,0.599876,0.372759,0.665954
65,36,Tilapia,275.394,-0.135158,-1.392,275.332,-0.135091,0,0.0618416,21.8662,5.73038,7.99688,0.569036,0.321774,0.569173,0.321894
65,37,Tilapia,184.057,-163.137,-1.90744,184.036,-163.184,0,0.0513623,22.2085,5.64922,7.99331,0.463949,0.260803,0.588077,0.445587
65,38,Tilapia,79.4467,101.753,-2.04272,79.4646,101.717,0,0.040188,22.1562,5.80116,8.00183,0.509801,0.44308,0.422513,0.339039
65,39,Tilapia,121.617,404.004,-1.08221,121.595,404.027,0,0.0327093,22.03,5.74411,8.02529,0.685129,0.610029,0.382323,0.22109
65,40,Tilapia,335.693,92.187,-1.24804,335.724,92.2021,0,0.0344116,22.1738,5.81438,7.98473,0.636487,0.369414,0.575541,0.250501
65,41,Tilapia,258.248,62.4562,-1.04175,258.111,62.4792,0,0.139108,22.1372,5.76507,7.99496,0.582805,0.364845,0.538148,0.288391
65,42,Tilapia,-262.928,-386.854,-1.80382,-262.941,-386.842,0,0.0178273,22.0333,5.79969,7.98855,0.131636,0.477197,0.571714,0.732867
65,43,Tilapia,290.951,343.183,-2.12583,291.04,343.115,0,0.111913,22.0664,5.91785,8.00674,0.723653,0.539265,0.499148,0.12774
65,44,Tilapia,-187.518,-238.143,-1.54689,-187.533,-238.212,0,0.0702983,22.0943,5.71261,8.00033,0.224812,0.447874,0.49106,0.625331
65,45,Tilapia,-12.1562,-373.234,-1.588,-12.2173,-373.195,0,0.0721247,22.0307,5.58101,7.98427,0.296308,0.312372,0.621586,0.629371
65,46,Tilapia,43.0163,144.759,-1.05302,42.9826,144.861,0,0.107399,21.9432,5.64051,8.00968,0.515071,0.480486,0.386494,0.339177
65,47,Tilapia,-414.257,-187.853,-1.92707,-414.356,-187.875,0,0.101121,22.1196,5.75592,7.99125,0.176291,0.602067,0.425836,0.716115
65,48,Tilapia,-439.534,59.7499,-2.38221,-439.5,59.6997,0,0.0609606,22.0326,5.84897,7.99492,0.339912,0.683578,0.260368,0.647538
65,49,Tilapia,-176.202,295.001,-1.00038,-176.209,295.003,0,0.0073438,22.0901,5.86979,8.00669,0.529162,0.648872,0.209777,0.430063
65,50,Tilapia,134.273,-429.522,-1.52595,134.327,-429.468,0,0.0765626,22.263,5.79671,7.98052,0.389831,0.210941,0.703988,0.622956
65,51,Tilapia,182.559,409.678,-1.98009,182.586,409.656,0,0.0350343,22.1764,5.91144,8.00491,0.711513,0.600202,0.422573,0.180242
65,52,Tilapia,368.691,-134.968,-1.07318,368.589,-134.991,0,0.103937,22.0337,5.84552,7.99982,0.58475,0.216917,0.670768,0.393763
65,53,Tilapia,-195.561,-405.238,-2.85841,-195.623,-405.222,0,0.0639462,22.1268,5.84954,8.00355,0.172206,0.431455,0.594834,0.714403
70,4,Tilapia,-149.726,-88.0761,-1.35322,-149.703,-88.0828,0,0.0241264,22.0335,5.9982,7.98397,0.313536,0.467,0.410837,0.537138
70,5,Tilapia,413.657,177.168,-1.43181,413.673,177.23,0,0.0643892,22.1658,5.78902,8.00636,0.711609,0.418832,0.603773,0.183478
70,6,Tilapia,-363.465,265.271,-1.27484,-363.486,265.227,0,0.0490837,22.1676,5.78365,7.98852,0.480281,0.722096,0.135997,0.55614
70,7,Tilapia,258.993,-368.002,-1.39287,258.935,-368.075,0,0.0929503,22.2188,5.88007,7.99512,0.475752,0.138587,0.721702,0.560012
70,8,Tilapia,-89.8455,-344.134,-2.36397,-89.783,-344.24,0,0.123263,22.1257,5.74947,8.00935,0.250229,0.366653,0.581366,0.640136
70,9,Tilapia,-169.369,309.118,-1.22689,-169.414,309.175,0,0.0726323,22.0302,5.70176,7.97811,0.539561,0.653081,0.209239,0.423526
70,10,Tilapia,-438.712,-30.9232,-1.67646,-438.793,-30.8038,0,0.143851,22.1892,5.80497,7.98787,0.279535,0.655116,0.320603,0.673623
70,11,Tilapia,37.1766,401.621,-1.21669,37.1315,401.65,0,0.0537466,22.2093,5.64377,8.01732,0.654064,0.630981,0.326348,0.277093
70,12,Tilapia,62.0602,46.0444,-1.36242,62.1022,46.1039,0,0.0728828,22.026,5.78426,8.0044,0.475366,0.41987,0.434845,0.373362
70,13,Tilapia,-173.5,213.136,-2.52077,-173.485,213.143,0,0.0163205,22.2735,5.76085,7.9821,0.478984,0.606766,0.242705,0.444661
70,14,Tilapia,-163.747,-309.413,-1.47071,-163.782,-309.419,0,0.0354314,22.0545,6.03058,8.00514,0.212571,0.419807,0.541079,0.650885
70,15,Tilapia,-332.065,-316.43,-1.22604,-332.017,-316.487,0,0.0754967,22.1211,5.91477,8.00597,0.11879,0.528898,0.51702,0.730014
70,16,Tilapia,181.967,-410.314,-1.98932,182.006,-410.318,0,0.0399682,22.2358,5.96728,8.00048,0.422171,0.180607,0.711655,0.600752
70,17,Tilapia,312.849,243.931,-1.53857,312.838,243.937,0,0.0124273,22.2385,5.92488,8.00013,0.687501,0.471543,0.526748,0.165048
70,18,Tilapia,-253.179,296.734,-2.82388,-253.211,296.715,0,0.0371141,22.1196,5.67939,7.99774,0.514852,0.683841,0.166337,0.47987
70,19,Tilapia,-190.893,-343.353,-1.28424,-190.842,-343.124,0,0.234536,22.2911,5.77923,7.99773,0.18695,0.43313,0.556238,0.679951
70,20,Tilapia,-418.536,48.088,-1.33397,-418.52,48.0486,0,0.0428499,21.9258,5.89594,8.01551,0.332716,0.667468,0.268804,0.638047
